payment_id,customer_id,amount,timestamp,payment_status,failure_reason,attempt_number,payment_method,customer_lifetime_value,customer_total_payments,customer_success_rate,customer_failure_rate,average_payment,days_since_last_success,recovery_probability_ground_truth,recoverable,baseline_action,optimal_action,recovered,amount_recovered,split
PAY215744,C103106,10697.01,2026-04-26 02:07:02,failed,insufficient_funds,1,card,147225.41,14,0.9262,0.0738,11354.31,21,0.783,1,retry,schedule_retry,0,0.0,train
PAY215745,C100084,1869.24,2026-04-09 17:25:43,failed,insufficient_funds,2,upi,4792.77,3,0.818,0.182,1953.16,38,0.6144,1,retry,send_payment_link,1,1869.24,validation
PAY215746,C101674,16166.7,2026-02-11 21:06:02,failed,insufficient_funds,1,card,457194.96,28,0.995,0.005,16410.44,28,0.9086,0,retry,schedule_retry,0,0.0,test
PAY215747,C103660,5807.18,2026-03-10 09:26:46,failed,payment_method_invalid,2,upi,130737.04,26,0.9308,0.0692,5401.93,82,0.3044,0,retry,send_payment_link,1,5807.18,train
PAY215748,C100973,13655.36,2026-05-31 22:03:33,failed,network_error,1,card,163224.39,26,0.6206,0.3794,10115.02,26,0.7546,1,retry,schedule_retry,1,13655.36,train
PAY215749,C103179,28671.24,2026-04-10 00:15:29,failed,insufficient_funds,2,card,188578.52,9,0.9655,0.0345,21702.0,23,0.68,0,retry,retry,1,28671.24,train
PAY215750,C102009,8718.77,2026-04-20 08:34:25,failed,network_error,2,upi,102026.11,27,0.9012,0.0988,4192.91,13,0.9111,1,retry,schedule_retry,1,8718.77,train
PAY215751,C100539,41273.94,2026-07-03 02:36:48,failed,authentication_failure,2,netbanking,986610.78,49,0.9169,0.0831,21959.36,19,0.6182,0,retry,send_payment_link,1,41273.94,train
PAY215752,C100425,16733.18,2026-07-21 10:26:01,failed,insufficient_funds,1,upi,873665.53,43,0.917,0.083,22157.17,6,0.9119,1,retry,schedule_retry,0,0.0,train
PAY215753,C100488,6253.6,2026-07-31 15:02:11,failed,insufficient_funds,1,upi,184616.62,30,0.9272,0.0728,6636.81,24,0.8103,1,retry,schedule_retry,1,6253.6,test
PAY215754,C101861,7646.55,2026-07-15 08:35:50,failed,payment_method_invalid,1,card,116553.01,38,0.527,0.473,5819.82,28,0.0916,0,retry,send_payment_link,0,0.0,train
PAY215755,C101232,1298.81,2026-04-02 16:28:47,failed,authentication_failure,2,netbanking,1893.98,1,0.7949,0.2051,2382.76,27,0.4063,0,retry,stop,0,0.0,validation
PAY215756,C103578,57291.17,2026-04-30 05:33:56,failed,bank_decline,2,upi,1585884.01,33,0.9555,0.0445,50294.49,28,0.6409,1,retry,escalate,0,0.0,train
PAY215757,C103052,3540.2,2026-03-13 02:02:05,failed,insufficient_funds,1,upi,67268.36,15,0.9578,0.0422,4682.23,87,0.8015,1,retry,schedule_retry,0,0.0,train
PAY215758,C100572,14856.6,2026-04-22 09:39:05,failed,insufficient_funds,1,card,370668.72,27,0.9253,0.0747,14836.33,40,0.7846,0,retry,schedule_retry,1,14856.6,train
PAY215759,C102012,2987.75,2026-07-18 15:49:20,failed,authentication_failure,1,wallet,4547.92,2,0.7797,0.2203,2916.52,38,0.5963,0,retry,send_payment_link,1,2987.75,train
PAY215760,C103063,52433.34,2026-05-01 18:20:50,failed,expired_card,1,netbanking,5205427.05,55,0.9911,0.0089,95497.37,30,0.5949,1,retry,escalate,1,52433.34,test
PAY215761,C102616,6389.1,2026-01-02 11:24:29,failed,network_error,1,card,5819.86,3,0.7221,0.2779,2686.67,53,0.7901,1,retry,schedule_retry,1,6389.1,validation
PAY215762,C100037,3135.02,2026-01-11 04:35:32,failed,insufficient_funds,2,upi,48372.13,14,0.9305,0.0695,3713.4,60,0.6971,0,retry,retry,1,3135.02,train
PAY215763,C100024,47375.89,2026-03-26 19:41:18,failed,insufficient_funds,1,upi,630611.25,23,0.9766,0.0234,28075.79,48,0.8905,1,retry,schedule_retry,1,47375.89,train
PAY215764,C102335,3347.9,2026-05-17 17:10:32,failed,expired_card,1,upi,123867.93,25,0.8518,0.1482,5816.68,7,0.4585,0,retry,send_payment_link,1,3347.9,train
PAY215765,C103694,21170.86,2026-03-31 23:06:51,failed,expired_card,1,card,655232.36,27,0.9293,0.0707,26114.13,66,0.6105,0,retry,send_payment_link,1,21170.86,train
PAY215766,C100202,13261.05,2026-07-06 20:10:47,failed,network_error,1,upi,243240.83,25,0.9839,0.0161,9888.56,44,0.98,1,retry,schedule_retry,1,13261.05,validation
PAY215767,C100662,8464.86,2026-05-16 09:39:16,failed,bank_decline,1,upi,28685.37,4,0.7894,0.2106,9084.14,79,0.5457,1,retry,send_payment_link,1,8464.86,train
PAY215768,C100754,6560.36,2026-05-02 03:52:30,failed,expired_card,2,card,107251.61,24,0.9137,0.0863,4891.07,23,0.4294,1,retry,send_payment_link,1,6560.36,train
PAY215769,C101275,4151.68,2026-07-06 09:18:45,failed,expired_card,1,upi,49341.02,17,0.8849,0.1151,3279.97,17,0.5138,1,retry,send_payment_link,1,4151.68,train
PAY215770,C103561,8080.35,2026-05-30 14:43:17,failed,insufficient_funds,1,card,281621.66,28,0.9437,0.0563,10657.92,5,0.825,1,retry,schedule_retry,1,8080.35,test
PAY215771,C103788,6847.65,2026-05-07 18:39:32,failed,payment_method_invalid,2,card,103830.22,24,0.9828,0.0172,4402.15,81,0.281,0,retry,send_payment_link,1,6847.65,test
PAY215772,C101226,5208.22,2026-02-09 13:56:55,failed,insufficient_funds,1,upi,91618.9,23,0.9477,0.0523,4203.25,47,0.8213,0,retry,schedule_retry,1,5208.22,validation
PAY215773,C102931,2031.84,2026-05-31 11:15:50,failed,bank_decline,1,netbanking,70876.02,23,0.9258,0.0742,3328.63,22,0.5884,1,retry,send_payment_link,1,2031.84,train
PAY215774,C100040,5078.82,2026-03-17 12:41:08,failed,insufficient_funds,2,card,48036.76,11,0.9027,0.0973,4837.66,56,0.6482,1,retry,retry,0,0.0,test
PAY215775,C102044,13186.39,2026-07-04 18:20:05,failed,expired_card,1,upi,33483.35,5,0.6459,0.3541,10368.45,39,0.2901,0,retry,send_payment_link,0,0.0,validation
PAY215776,C102511,5723.27,2026-04-21 23:04:17,failed,bank_decline,2,upi,193616.24,34,0.9723,0.0277,5856.96,91,0.5037,1,retry,send_payment_link,1,5723.27,validation
PAY215777,C103451,17336.67,2026-01-22 02:45:53,failed,insufficient_funds,1,card,408945.81,27,0.8992,0.1008,16844.61,15,0.7887,1,retry,schedule_retry,0,0.0,train
PAY215778,C103287,9231.83,2026-01-11 10:39:16,failed,bank_decline,2,upi,170136.84,24,0.9212,0.0788,7695.85,33,0.4821,0,retry,send_payment_link,1,9231.83,train
PAY215779,C100245,14014.52,2026-07-11 13:01:28,failed,bank_decline,1,card,1269866.85,52,0.995,0.005,24543.23,70,0.6781,1,retry,retry,1,14014.52,train
PAY215780,C101652,5805.46,2026-04-28 17:58:08,failed,network_error,3,netbanking,176018.48,30,0.9532,0.0468,6155.22,26,0.7227,0,stop,schedule_retry,1,5805.46,train
PAY215781,C100305,5073.84,2026-07-30 14:09:45,failed,insufficient_funds,2,netbanking,126461.42,28,0.79,0.21,5717.14,70,0.6435,1,retry,retry,0,0.0,train
PAY215782,C100038,14803.45,2026-05-08 15:17:30,failed,insufficient_funds,2,card,143455.18,14,0.9123,0.0877,11231.67,83,0.654,0,retry,retry,1,14803.45,train
PAY215783,C100620,31108.92,2026-04-12 21:43:31,failed,payment_method_invalid,1,card,2299899.54,65,0.9446,0.0554,37456.99,49,0.4321,1,retry,send_payment_link,0,0.0,train
PAY215784,C103732,16729.38,2026-05-28 13:41:05,failed,insufficient_funds,2,upi,44747.75,6,0.8917,0.1083,8364.03,67,0.637,1,retry,retry,1,16729.38,train
PAY215785,C101058,14164.97,2026-02-10 08:41:07,failed,network_error,1,upi,150606.65,9,0.9732,0.0268,17195.28,46,0.9282,1,retry,schedule_retry,1,14164.97,train
PAY215786,C102958,2196.65,2026-01-25 03:06:39,failed,network_error,1,upi,54735.21,18,0.9437,0.0563,3222.42,23,0.9038,1,retry,schedule_retry,0,0.0,train
PAY215787,C102836,12615.54,2026-06-17 04:14:43,failed,expired_card,2,netbanking,86111.38,11,0.9641,0.0359,8119.69,33,0.4189,0,retry,send_payment_link,1,12615.54,train
PAY215788,C103469,8743.61,2026-01-23 07:09:31,failed,bank_decline,2,netbanking,86031.63,21,0.5832,0.4168,7023.99,58,0.1974,0,retry,stop,0,0.0,train
PAY215789,C102129,9164.72,2026-04-12 00:06:09,failed,expired_card,1,upi,23833.09,4,0.751,0.249,7933.53,60,0.38,0,retry,send_payment_link,1,9164.72,test
PAY215790,C103900,1406.54,2026-01-26 05:27:02,failed,expired_card,1,netbanking,4681.93,4,0.7712,0.2288,1517.69,37,0.3354,1,retry,send_payment_link,0,0.0,test
PAY215791,C101704,6112.82,2026-01-12 00:39:48,failed,bank_decline,1,upi,102670.19,17,0.8807,0.1193,6857.66,94,0.5247,1,retry,send_payment_link,1,6112.82,train
PAY215792,C103150,8432.7,2026-04-29 00:02:26,failed,payment_method_invalid,1,wallet,21742.12,4,0.7633,0.2367,7120.98,17,0.2189,0,retry,send_payment_link,0,0.0,train
PAY215793,C103130,1680.68,2026-02-13 00:54:08,failed,expired_card,1,card,56082.57,31,0.8898,0.1102,2033.12,108,0.369,1,retry,send_payment_link,0,0.0,train
PAY215794,C102173,4975.58,2026-04-07 15:46:47,failed,expired_card,1,card,3741.71,2,0.7068,0.2932,2647.03,28,0.4187,0,retry,send_payment_link,1,4975.58,train
PAY215795,C101268,1773.39,2026-07-23 10:37:01,failed,expired_card,3,upi,19163.55,13,0.9108,0.0892,1618.4,16,0.2996,1,stop,stop,0,0.0,train
PAY215796,C100635,1232.61,2026-02-08 18:31:12,failed,network_error,1,card,4403.86,4,0.8191,0.1809,1344.18,52,0.8582,1,retry,schedule_retry,1,1232.61,train
PAY215797,C100341,8593.13,2026-03-04 12:01:32,failed,expired_card,1,netbanking,198757.23,33,0.6113,0.3887,9852.56,25,0.292,0,retry,send_payment_link,1,8593.13,test
PAY215798,C101997,9490.32,2026-03-05 22:44:40,failed,bank_decline,1,netbanking,427376.97,31,0.9562,0.0438,14417.22,63,0.5703,0,retry,send_payment_link,1,9490.32,train
PAY215799,C101587,10286.41,2026-06-18 02:30:55,failed,authentication_failure,2,upi,79789.47,11,0.9103,0.0897,7967.93,48,0.4925,1,retry,send_payment_link,0,0.0,train
PAY215800,C100836,22950.68,2026-04-12 21:56:31,failed,payment_method_invalid,2,card,1930403.58,68,0.9454,0.0546,30028.83,15,0.3768,0,retry,send_payment_link,1,22950.68,train
PAY215801,C103065,8930.62,2026-03-11 03:05:23,failed,bank_decline,1,upi,74689.05,9,0.8883,0.1117,9342.56,13,0.6137,1,retry,send_payment_link,1,8930.62,test
PAY215802,C100650,12285.89,2026-07-09 21:10:45,failed,bank_decline,2,wallet,135648.81,29,0.9286,0.0714,5037.17,77,0.427,1,retry,stop,0,0.0,train
PAY215803,C101896,10027.93,2026-01-30 23:26:30,failed,network_error,2,card,567680.18,34,0.8856,0.1144,18852.75,12,0.7929,1,retry,schedule_retry,1,10027.93,train
PAY215804,C101715,25372.34,2026-07-20 04:07:25,failed,authentication_failure,1,card,453468.97,18,0.959,0.041,26270.03,64,0.6933,1,retry,retry,0,0.0,test
PAY215805,C103908,3609.06,2026-03-29 21:20:58,failed,expired_card,2,netbanking,83977.04,15,0.9609,0.0391,5826.45,37,0.4539,0,retry,send_payment_link,1,3609.06,train
PAY215806,C100417,17350.57,2026-06-22 06:15:52,failed,payment_method_invalid,1,upi,704777.62,39,0.863,0.137,20940.06,56,0.4007,0,retry,send_payment_link,0,0.0,train
PAY215807,C103424,3583.84,2026-03-26 12:55:20,failed,bank_decline,3,card,8792.32,3,0.778,0.222,3766.93,53,0.3045,0,stop,stop,0,0.0,train
PAY215808,C102738,8929.0,2026-01-26 20:56:27,failed,expired_card,1,upi,379271.72,29,0.9281,0.0719,14091.84,87,0.4471,0,retry,send_payment_link,1,8929.0,train
PAY215809,C103163,7448.5,2026-04-30 05:03:50,failed,insufficient_funds,1,card,105690.69,19,0.8618,0.1382,6454.77,72,0.7126,1,retry,retry,1,7448.5,train
PAY215810,C103111,22709.42,2026-03-14 02:26:10,failed,bank_decline,2,netbanking,116464.25,10,0.8574,0.1426,13583.19,33,0.467,0,retry,send_payment_link,1,22709.42,train
PAY215811,C103092,46790.7,2026-03-04 01:42:51,failed,network_error,1,upi,2824394.2,69,0.9829,0.0171,41645.09,14,0.98,1,retry,schedule_retry,1,46790.7,test
PAY215812,C101740,11336.07,2026-01-31 20:18:47,failed,bank_decline,1,upi,112156.31,14,0.9483,0.0517,8447.77,14,0.5869,1,retry,send_payment_link,1,11336.07,train
PAY215813,C102324,12265.83,2026-05-17 10:12:16,failed,network_error,1,card,233631.69,34,0.9891,0.0109,6947.16,16,0.8736,1,retry,schedule_retry,1,12265.83,validation
PAY215814,C101459,5910.4,2026-01-16 16:56:08,failed,network_error,1,upi,114974.13,28,0.8592,0.1408,4778.9,10,0.9195,1,retry,schedule_retry,1,5910.4,train
PAY215815,C103604,2332.42,2026-06-02 00:21:57,failed,authentication_failure,3,wallet,117122.01,36,0.6116,0.3884,5319.27,27,0.1066,0,stop,stop,0,0.0,train
PAY215816,C100902,4658.92,2026-04-17 07:58:46,failed,bank_decline,3,card,10030.5,3,0.7641,0.2359,4375.87,43,0.3086,0,stop,stop,0,0.0,validation
PAY215817,C102359,444.12,2026-03-16 18:22:02,failed,insufficient_funds,1,upi,3207.89,4,0.7521,0.2479,1066.26,14,0.7271,1,retry,schedule_retry,1,444.12,validation
PAY215818,C100844,1663.95,2026-04-10 16:59:55,failed,expired_card,2,card,4871.85,3,0.7579,0.2421,2142.58,52,0.2586,1,retry,send_payment_link,0,0.0,train
PAY215819,C101490,2570.36,2026-04-30 14:24:38,failed,insufficient_funds,2,wallet,8918.57,3,0.6844,0.3156,4343.51,28,0.5787,1,retry,send_payment_link,0,0.0,validation
PAY215820,C103852,6301.84,2026-04-25 07:53:35,failed,network_error,1,card,80689.2,15,0.9392,0.0608,5727.74,10,0.9311,1,retry,schedule_retry,1,6301.84,train
PAY215821,C100783,5735.13,2026-07-24 21:28:16,failed,network_error,2,card,185937.8,26,0.9109,0.0891,7851.11,42,0.7605,1,retry,schedule_retry,1,5735.13,train
PAY215822,C103543,4006.48,2026-07-05 22:31:19,failed,insufficient_funds,1,wallet,41843.27,14,0.8287,0.1713,3606.65,80,0.6775,0,retry,retry,1,4006.48,train
PAY215823,C103252,13001.14,2026-03-04 09:29:08,failed,authentication_failure,2,upi,254233.73,27,0.952,0.048,9890.83,18,0.5556,0,retry,send_payment_link,0,0.0,train
PAY215824,C101464,8055.54,2026-06-07 08:04:39,failed,expired_card,2,netbanking,190673.45,18,0.9403,0.0597,11265.71,35,0.419,1,retry,send_payment_link,0,0.0,test
PAY215825,C101484,5350.02,2026-07-21 14:13:38,failed,expired_card,1,wallet,56908.65,12,0.9679,0.0321,4899.64,78,0.452,0,retry,send_payment_link,1,5350.02,train
PAY215826,C100022,2830.33,2026-07-17 09:30:31,failed,bank_decline,3,card,106669.45,23,0.6552,0.3448,7078.31,32,0.1757,1,stop,stop,0,0.0,train
PAY215827,C103163,3828.32,2026-02-26 20:54:09,failed,network_error,1,netbanking,105690.69,19,0.8618,0.1382,6454.77,72,0.8338,1,retry,schedule_retry,0,0.0,train
PAY215828,C102664,24278.13,2026-05-24 11:01:13,failed,expired_card,1,netbanking,395905.99,28,0.9076,0.0924,15578.88,62,0.4655,1,retry,send_payment_link,0,0.0,train
PAY215829,C103932,3026.98,2026-04-16 14:49:36,failed,expired_card,1,card,127044.9,34,0.9066,0.0934,4121.67,68,0.4587,0,retry,send_payment_link,1,3026.98,test
PAY215830,C101166,23018.29,2026-05-30 14:58:04,failed,bank_decline,3,upi,1495085.15,57,0.9482,0.0518,27662.56,32,0.5129,0,stop,stop,0,0.0,train
PAY215831,C101594,37695.11,2026-06-24 15:28:46,failed,bank_decline,2,upi,3345725.28,67,0.995,0.005,50187.13,33,0.5935,1,retry,send_payment_link,0,0.0,train
PAY215832,C102746,8657.14,2026-04-05 19:02:05,failed,insufficient_funds,2,card,284067.78,20,0.8945,0.1055,15879.31,11,0.645,1,retry,retry,0,0.0,test
PAY215833,C101362,3150.45,2026-02-08 03:06:25,failed,insufficient_funds,1,upi,114744.25,29,0.8746,0.1254,4524.11,97,0.7274,1,retry,schedule_retry,1,3150.45,test
PAY215834,C101274,3347.76,2026-02-08 02:40:11,failed,insufficient_funds,2,card,12500.97,5,0.7453,0.2547,3354.54,23,0.6026,0,retry,send_payment_link,0,0.0,train
PAY215835,C100680,5369.25,2026-02-28 15:53:47,failed,expired_card,1,netbanking,4980.47,1,0.8106,0.1894,6144.38,17,0.4388,1,retry,send_payment_link,0,0.0,train
PAY215836,C103952,12446.55,2026-01-09 05:44:04,failed,network_error,1,card,137896.66,25,0.6452,0.3548,8548.9,24,0.7431,1,retry,schedule_retry,1,12446.55,train
PAY215837,C101901,1760.05,2026-04-18 06:48:21,failed,expired_card,1,upi,8758.99,5,0.8016,0.1984,2185.49,5,0.4633,0,retry,send_payment_link,0,0.0,test
PAY215838,C103078,6223.3,2026-07-06 07:00:55,failed,bank_decline,2,card,89603.59,18,0.7965,0.2035,6249.55,69,0.3986,0,retry,stop,0,0.0,train
PAY215839,C102616,2220.87,2026-01-28 23:13:53,failed,network_error,2,upi,5819.86,3,0.7221,0.2779,2686.67,53,0.783,1,retry,schedule_retry,1,2220.87,test
PAY215840,C102397,2882.74,2026-04-14 11:15:16,failed,bank_decline,1,netbanking,8236.23,5,0.7923,0.2077,2078.94,12,0.5282,1,retry,send_payment_link,0,0.0,test
PAY215841,C101251,3552.62,2026-06-21 23:30:01,failed,insufficient_funds,1,netbanking,9250.1,2,0.7884,0.2116,5866.57,64,0.7574,1,retry,schedule_retry,1,3552.62,train
PAY215842,C101261,8465.1,2026-06-20 04:19:23,failed,payment_method_invalid,1,card,99457.54,15,0.9258,0.0742,7161.79,26,0.3817,0,retry,send_payment_link,1,8465.1,train
PAY215843,C101942,6338.8,2026-02-14 03:05:27,failed,network_error,1,card,51352.44,11,0.8486,0.1514,5501.22,48,0.8253,1,retry,schedule_retry,1,6338.8,train
PAY215844,C100541,4999.13,2026-04-09 19:47:11,failed,expired_card,1,netbanking,62148.91,11,0.8478,0.1522,6663.96,11,0.3937,0,retry,send_payment_link,1,4999.13,train
PAY215845,C102148,23575.97,2026-04-12 21:58:41,failed,insufficient_funds,1,card,692468.81,29,0.9782,0.0218,24409.9,10,0.948,0,retry,schedule_retry,1,23575.97,test
PAY215846,C100363,4818.02,2026-06-29 10:01:12,failed,network_error,1,netbanking,9676.92,3,0.7666,0.2334,4207.75,39,0.8702,1,retry,schedule_retry,1,4818.02,train
PAY215847,C101100,1980.89,2026-03-09 22:08:56,failed,bank_decline,1,card,3886.68,2,0.7701,0.2299,2523.56,17,0.5231,0,retry,send_payment_link,1,1980.89,train
PAY215848,C102532,3277.65,2026-04-11 13:47:15,failed,network_error,1,card,121493.85,31,0.9318,0.0682,4206.2,7,0.98,1,retry,schedule_retry,1,3277.65,test
PAY215849,C100094,1888.68,2026-05-19 12:00:12,failed,network_error,1,upi,30287.9,12,0.869,0.131,2904.56,43,0.844,1,retry,schedule_retry,1,1888.68,train
PAY215850,C100179,21269.74,2026-03-13 13:11:11,failed,network_error,3,upi,240757.64,24,0.9572,0.0428,10479.95,80,0.78,0,stop,schedule_retry,1,21269.74,validation
PAY215851,C100862,19984.88,2026-05-19 00:00:02,failed,authentication_failure,1,upi,1061614.33,46,0.9807,0.0193,23532.94,32,0.7595,0,retry,retry,1,19984.88,test
PAY215852,C103023,1370.05,2026-05-04 21:23:30,failed,bank_decline,1,upi,35441.37,17,0.9908,0.0092,2104.24,21,0.6257,0,retry,retry,1,1370.05,train
PAY215853,C103212,28565.09,2026-03-04 03:23:11,failed,insufficient_funds,3,upi,1486245.44,30,0.9341,0.0659,53038.72,65,0.7072,1,stop,retry,1,28565.09,train
PAY215854,C100003,2525.1,2026-02-08 02:26:32,failed,insufficient_funds,1,wallet,33541.47,12,0.8358,0.1642,3344.28,41,0.8113,1,retry,schedule_retry,0,0.0,train
PAY215855,C101112,10388.98,2026-02-22 03:45:02,failed,payment_method_invalid,1,upi,166063.34,18,0.975,0.025,9462.38,79,0.3999,1,retry,send_payment_link,0,0.0,train
PAY215856,C100226,3760.31,2026-05-21 06:10:49,failed,insufficient_funds,4,card,7085.34,2,0.8615,0.1385,4112.01,152,0.3074,0,stop,stop,0,0.0,train
PAY215857,C100055,30235.61,2026-01-13 09:18:07,failed,expired_card,1,wallet,1059433.01,41,0.9662,0.0338,26743.8,90,0.6023,1,retry,send_payment_link,1,30235.61,train
PAY215858,C103768,6933.11,2026-01-11 03:12:13,failed,insufficient_funds,1,card,101792.52,20,0.9429,0.0571,5397.62,18,0.7975,0,retry,schedule_retry,1,6933.11,train
PAY215859,C101699,41398.68,2026-04-18 01:41:36,failed,network_error,1,wallet,1668750.63,41,0.9326,0.0674,43644.17,18,0.9466,1,retry,schedule_retry,1,41398.68,train
PAY215860,C103180,9017.1,2026-01-01 14:10:14,failed,network_error,1,card,80345.7,15,0.5681,0.4319,9428.77,27,0.6268,1,retry,retry,1,9017.1,train
PAY215861,C102729,85548.02,2026-04-09 01:32:57,failed,payment_method_invalid,2,card,1095452.46,24,0.9229,0.0771,49455.65,135,0.1983,0,retry,escalate,0,0.0,train
PAY215862,C101798,13010.55,2026-06-19 08:32:58,failed,bank_decline,1,upi,79126.16,9,0.8745,0.1255,10053.65,97,0.4847,0,retry,send_payment_link,0,0.0,train
PAY215863,C103009,28089.06,2026-07-17 13:37:11,failed,insufficient_funds,1,card,903891.5,37,0.995,0.005,24552.26,14,0.8751,1,retry,schedule_retry,1,28089.06,test
PAY215864,C100994,6062.58,2026-01-28 11:25:02,failed,bank_decline,2,card,94286.08,24,0.5747,0.4253,6836.09,31,0.2031,0,retry,stop,0,0.0,test
PAY215865,C101655,8502.55,2026-04-19 14:35:00,failed,insufficient_funds,1,card,66619.52,11,0.9023,0.0977,6712.46,43,0.7681,0,retry,schedule_retry,1,8502.55,train
PAY215866,C101514,34687.41,2026-03-06 10:44:09,failed,payment_method_invalid,3,card,1314489.03,47,0.9121,0.0879,30663.28,6,0.222,1,stop,stop,0,0.0,validation
PAY215867,C102287,29689.31,2026-03-14 23:48:58,failed,network_error,2,card,1813922.21,69,0.9885,0.0115,26593.3,11,0.8979,1,retry,schedule_retry,1,29689.31,train
PAY215868,C100842,12879.07,2026-03-15 17:16:59,failed,authentication_failure,1,card,277113.52,32,0.8643,0.1357,10019.93,7,0.5945,1,retry,send_payment_link,0,0.0,train
PAY215869,C102982,4795.33,2026-02-22 13:01:58,failed,authentication_failure,1,upi,3586.34,1,0.8383,0.1617,4278.13,6,0.625,1,retry,retry,1,4795.33,train
PAY215870,C103367,5542.05,2026-06-14 19:46:27,failed,insufficient_funds,1,card,168094.52,20,0.8911,0.1089,9431.93,89,0.7354,1,retry,schedule_retry,0,0.0,train
PAY215871,C103556,5179.08,2026-03-23 23:00:38,failed,payment_method_invalid,1,netbanking,38288.38,8,0.942,0.058,5080.92,84,0.4123,0,retry,send_payment_link,0,0.0,train
PAY215872,C103576,46398.83,2026-05-05 23:43:58,failed,payment_method_invalid,2,netbanking,3751333.22,55,0.995,0.005,68548.8,97,0.3035,1,retry,send_payment_link,1,46398.83,validation
PAY215873,C102559,7896.16,2026-04-04 11:37:28,failed,authentication_failure,1,wallet,24140.37,5,0.7632,0.2368,6326.35,77,0.517,1,retry,send_payment_link,0,0.0,test
PAY215874,C103191,1010.75,2026-01-25 22:52:47,failed,network_error,2,card,1401.86,1,0.801,0.199,1750.05,63,0.8005,0,retry,schedule_retry,1,1010.75,train
PAY215875,C102763,9609.86,2026-02-27 07:16:44,failed,expired_card,3,netbanking,247753.12,27,0.9445,0.0555,9714.92,31,0.2574,0,stop,stop,0,0.0,test
PAY215876,C103813,3723.46,2026-03-30 15:36:52,failed,insufficient_funds,1,card,5510.12,2,0.755,0.245,3648.85,27,0.7368,1,retry,schedule_retry,0,0.0,train
