customer_id,segment,customer_lifetime_value,customer_total_payments,customer_success_rate,customer_failure_rate,average_payment,days_since_last_success
C103433,regular,60030.6,11,0.9257,0.0743,5895.17,14
C103434,new,18037.89,4,0.7799,0.2201,5782.46,31
C103435,regular,278747.2,28,0.9572,0.0428,10400.35,66
C103436,regular,25885.41,9,0.8686,0.1314,3311.25,28
C103437,regular,91984.05,11,0.9359,0.0641,8935.3,66
C103438,new,7555.95,4,0.7749,0.2251,2437.79,70
C103439,regular,108747.81,28,0.8676,0.1324,4476.74,23
C103440,regular,158379.62,23,0.9273,0.0727,7425.63,23
C103441,new,14749.39,2,0.777,0.223,9490.88,29
C103442,new,24760.56,4,0.7517,0.2483,8234.97,34
C103443,regular,95605.13,22,0.9119,0.0881,4765.58,31
C103444,high_value,1656683.65,66,0.9542,0.0458,26306.88,37
C103445,regular,128921.1,30,0.9031,0.0969,4758.55,25
C103446,regular,187473.42,14,0.8914,0.1086,15021.83,12
C103447,high_value,931820.11,67,0.9013,0.0987,15431.17,108
C103448,regular,54702.89,20,0.9134,0.0866,2994.58,21
C103449,high_value,1135784.98,37,0.9239,0.0761,33226.14,7
C103450,regular,168707.07,23,0.8641,0.1359,8488.85,55
C103451,regular,408945.81,27,0.8992,0.1008,16844.61,15
C103452,new,13258.08,3,0.813,0.187,5435.66,52
C103453,new,7976.24,5,0.7884,0.2116,2023.52,20
C103454,at_risk,24003.38,6,0.5961,0.4039,6711.24,122
C103455,high_value,1664349.81,68,0.9343,0.0657,26197.16,84
C103456,at_risk,99151.57,30,0.6486,0.3514,5095.58,30
C103457,at_risk,66215.39,23,0.5121,0.4879,5621.3,48
C103458,new,5885.11,4,0.8159,0.1841,1803.3,42
C103459,high_value,1515862.26,17,0.8757,0.1243,101828.82,19
C103460,regular,120303.28,15,0.8463,0.1537,9476.73,54
C103461,high_value,748475.04,68,0.9369,0.0631,11748.83,36
C103462,new,12421.23,5,0.8777,0.1223,2830.55,40
C103463,regular,73930.84,24,0.9855,0.0145,3125.83,51
C103464,high_value,877964.37,27,0.9918,0.0082,32786.31,32
C103465,high_value,547775.91,17,0.976,0.024,33012.96,17
C103466,regular,50423.15,19,0.8262,0.1738,3212.13,48
C103467,regular,82792.86,21,0.9171,0.0829,4299.11,57
C103468,regular,194570.22,31,0.8853,0.1147,7089.76,58
C103469,at_risk,86031.63,21,0.5832,0.4168,7023.99,58
C103470,regular,114732.03,17,0.917,0.083,7360.08,44
C103471,regular,71762.49,25,0.8888,0.1112,3229.63,8
C103472,regular,125973.49,33,0.9491,0.0509,4022.03,125
C103473,regular,95846.59,28,0.8229,0.1771,4159.88,57
C103474,regular,182754.51,34,0.9134,0.0866,5884.91,26
C103475,regular,370803.18,22,0.8704,0.1296,19363.4,63
C103476,high_value,897427.27,56,0.9416,0.0584,17020.03,13
C103477,at_risk,342105.62,39,0.6337,0.3663,13842.24,52
C103478,at_risk,36537.79,11,0.5697,0.4303,5830.25,28
C103479,regular,49968.09,14,0.9174,0.0826,3890.55,14
C103480,regular,116276.32,34,0.9004,0.0996,3798.0,14
C103481,regular,73633.96,24,0.8803,0.1197,3485.37,47
C103482,high_value,1068464.81,36,0.9388,0.0612,31613.56,50
C103483,regular,108236.47,13,0.903,0.097,9219.78,16
C103484,regular,83437.2,15,0.8754,0.1246,6353.87,28
C103485,high_value,1363720.62,31,0.9603,0.0397,45808.71,43
C103486,regular,46324.21,13,0.8975,0.1025,3970.44,23
C103487,high_value,1651971.97,56,0.9325,0.0675,31635.11,112
C103488,regular,156778.26,30,0.9815,0.0185,5324.21,47
C103489,regular,31247.15,8,0.9287,0.0713,4205.83,32
C103490,regular,184373.18,27,0.8928,0.1072,7648.75,69
C103491,new,14319.42,5,0.7866,0.2134,3641.01,50
C103492,high_value,1937218.43,33,0.9138,0.0862,64241.66,44
C103493,regular,557301.19,22,0.8903,0.1097,28451.74,48
C103494,new,4244.32,5,0.7656,0.2344,1108.76,58
C103495,high_value,458416.43,56,0.9039,0.0961,9056.38,21
C103496,regular,65292.83,8,0.9274,0.0726,8800.23,6
C103497,high_value,442321.44,25,0.9372,0.0628,18877.47,73
C103498,regular,126989.92,23,0.894,0.106,6175.92,36
C103499,high_value,1198797.99,19,0.9344,0.0656,67523.67,25
C103500,regular,121133.11,27,0.995,0.005,4508.96,17
C103501,regular,73784.06,27,0.8802,0.1198,3104.75,15
C103502,new,13264.02,4,0.6869,0.3131,4827.43,39
C103503,regular,171249.31,21,0.838,0.162,9731.14,34
C103504,regular,133759.94,15,0.9442,0.0558,9444.64,70
C103505,regular,48799.36,10,0.9701,0.0299,5030.13,51
C103506,regular,66839.08,6,0.8793,0.1207,12668.72,57
C103507,high_value,1577403.19,32,0.995,0.005,49541.56,67
C103508,regular,99256.23,16,0.9434,0.0566,6575.9,41
C103509,regular,215346.78,24,0.9015,0.0985,9953.46,91
C103510,at_risk,153251.13,38,0.6083,0.3917,6630.05,20
C103511,regular,49166.59,7,0.9181,0.0819,7650.04,67
C103512,at_risk,214003.36,28,0.6595,0.3405,11589.3,6
C103513,at_risk,53813.41,12,0.6379,0.3621,7030.26,6
C103514,at_risk,272898.89,28,0.5895,0.4105,16532.09,13
C103515,high_value,1845782.08,48,0.9522,0.0478,40385.82,32
C103516,regular,199482.28,34,0.995,0.005,5896.61,5
C103517,new,19185.47,3,0.7913,0.2087,8081.79,31
C103518,regular,80273.35,22,0.9491,0.0509,3844.39,26
C103519,high_value,1571008.29,27,0.9843,0.0157,59113.89,118
C103520,regular,77473.1,14,0.9223,0.0777,5999.99,10
C103521,high_value,221936.95,22,0.9649,0.0351,10455.11,38
C103522,new,4176.55,1,0.8204,0.1796,5090.98,50
C103523,regular,321194.64,33,0.9423,0.0577,10328.74,6
C103524,regular,49842.98,11,0.9219,0.0781,4915.18,87
C103525,regular,240074.09,33,0.8788,0.1212,8278.48,56
C103526,new,3596.69,2,0.7974,0.2026,2255.4,74
C103527,new,4867.98,3,0.777,0.223,2088.41,42
C103528,high_value,2462070.73,56,0.9461,0.0539,46468.9,19
C103529,regular,49916.03,14,0.995,0.005,3583.35,9
C103530,new,12091.67,4,0.7107,0.2893,4253.18,60
C103531,new,7823.17,3,0.8231,0.1769,3168.05,25
C103532,regular,147841.5,17,0.8712,0.1288,9982.51,4
C103533,new,11005.9,3,0.7859,0.2141,4668.04,27
C103534,regular,138279.79,18,0.995,0.005,7720.81,34
C103535,high_value,2074111.96,42,0.9167,0.0833,53871.47,81
C103536,regular,100106.92,34,0.8774,0.1226,3355.64,28
C103537,regular,67922.44,13,0.9092,0.0908,5746.52,34
C103538,new,3839.37,1,0.7419,0.2581,5175.22,34
C103539,regular,350350.11,34,0.9498,0.0502,10849.24,66
C103540,high_value,742706.64,38,0.9359,0.0641,20882.52,19
C103541,regular,48883.58,16,0.9394,0.0606,3252.21,46
C103542,high_value,3210972.02,28,0.9002,0.0998,127393.13,23
C103543,regular,41843.27,14,0.8287,0.1713,3606.65,80
C103544,regular,135089.02,24,0.8997,0.1003,6256.24,92
C103545,regular,458602.18,26,0.8394,0.1606,21012.85,38
C103546,regular,70284.88,16,0.9783,0.0217,4490.14,44
C103547,at_risk,75189.94,31,0.5512,0.4488,4400.7,29
C103548,new,20875.82,4,0.7333,0.2667,7117.04,6
C103549,high_value,490595.71,15,0.9786,0.0214,33421.16,35
C103550,high_value,142550.33,17,0.9336,0.0664,8981.57,32
C103551,regular,64654.86,9,0.8417,0.1583,8535.23,26
C103552,regular,126859.15,17,0.995,0.005,7499.8,28
C103553,regular,85368.56,21,0.8649,0.1351,4700.02,46
C103554,regular,44802.88,7,0.9012,0.0988,7102.35,44
C103555,high_value,1828889.83,52,0.9506,0.0494,36999.23,29
C103556,regular,38288.38,8,0.942,0.058,5080.92,84
C103557,at_risk,41637.02,17,0.6408,0.3592,3822.12,5
C103558,regular,149110.8,32,0.8728,0.1272,5338.85,20
C103559,regular,16337.43,7,0.8953,0.1047,2606.75,60
C103560,regular,98099.28,17,0.8998,0.1002,6413.22,7
C103561,regular,281621.66,28,0.9437,0.0563,10657.92,5
C103562,at_risk,94068.0,17,0.5674,0.4326,9751.79,20
C103563,new,4380.53,3,0.8708,0.1292,1676.79,33
C103564,at_risk,207239.57,34,0.5858,0.4142,10404.4,24
C103565,high_value,368146.57,19,0.9596,0.0404,20191.76,39
C103566,high_value,1447247.31,28,0.9078,0.0922,56936.97,5
C103567,regular,85693.59,15,0.8516,0.1484,6708.57,18
C103568,high_value,2426679.93,65,0.9207,0.0793,40551.25,54
C103569,regular,205166.17,20,0.8663,0.1337,11841.16,46
C103570,high_value,670763.42,33,0.9414,0.0586,21592.37,21
C103571,new,2974.92,1,0.7359,0.2641,4042.31,37
C103572,regular,67351.84,8,0.9413,0.0587,8943.99,32
C103573,regular,159580.92,29,0.8748,0.1252,6290.59,33
C103574,regular,96060.68,24,0.8698,0.1302,4601.78,42
C103575,regular,133169.14,30,0.8923,0.1077,4974.66,95
C103576,high_value,3751333.22,55,0.995,0.005,68548.8,97
C103577,regular,82538.73,31,0.9197,0.0803,2895.11,7
C103578,high_value,1585884.01,33,0.9555,0.0445,50294.49,28
C103579,new,3954.66,2,0.7155,0.2845,2763.52,12
C103580,high_value,1140955.93,66,0.9086,0.0914,19026.66,44
C103581,high_value,1494129.5,60,0.9025,0.0975,27593.29,29
C103582,regular,86991.38,16,0.9688,0.0312,5612.01,67
C103583,high_value,1568892.12,40,0.9839,0.0161,39865.11,34
C103584,at_risk,26501.18,10,0.5812,0.4188,4559.52,87
C103585,high_value,1193282.46,52,0.9346,0.0654,24553.46,99
C103586,regular,43035.86,7,0.8729,0.1271,7043.47,85
C103587,regular,232471.36,16,0.8701,0.1299,16697.91,3
C103588,high_value,905711.44,37,0.9807,0.0193,24960.08,41
C103589,regular,77970.6,10,0.8971,0.1029,8691.79,26
C103590,high_value,2010298.2,66,0.995,0.005,30612.12,29
C103591,regular,81968.83,21,0.9663,0.0337,4039.55,60
C103592,high_value,564734.75,34,0.995,0.005,16693.31,27
C103593,new,13298.19,5,0.8102,0.1898,3282.65,35
C103594,new,4671.5,1,0.761,0.239,6138.8,37
C103595,at_risk,61970.21,5,0.6469,0.3531,19159.11,5
C103596,high_value,506103.72,61,0.9443,0.0557,8786.15,24
C103597,high_value,1634202.22,48,0.995,0.005,34216.96,70
C103598,at_risk,499566.03,28,0.6382,0.3618,27956.52,4
C103599,regular,27148.3,10,0.9218,0.0782,2945.12,50
C103600,regular,170015.21,32,0.9157,0.0843,5801.98,16
C103601,new,16964.44,3,0.8583,0.1417,6588.3,25
C103602,regular,197535.35,23,0.8455,0.1545,10158.11,57
C103603,regular,74299.85,13,0.9927,0.0073,5757.27,13
C103604,at_risk,117122.01,36,0.6116,0.3884,5319.27,27
C103605,new,18677.1,3,0.7167,0.2833,8686.34,7
C103606,new,3443.78,1,0.7462,0.2538,4615.39,45
C103607,regular,234196.42,32,0.8357,0.1643,8757.35,18
C103608,new,2637.44,1,0.8094,0.1906,3258.45,9
C103609,regular,142218.96,28,0.8633,0.1367,5883.68,34
C103610,regular,159257.06,18,0.9176,0.0824,9642.23,7
C103611,regular,25949.59,10,0.961,0.039,2700.16,25
C103612,regular,207274.82,15,0.8798,0.1202,15706.94,17
C103613,high_value,476208.8,50,0.9479,0.0521,10047.28,40
C103614,regular,66025.76,22,0.8513,0.1487,3525.2,40
C103615,regular,251352.8,28,0.8925,0.1075,10057.87,19
C103616,regular,72387.8,13,0.995,0.005,5596.27,85
C103617,new,12100.8,5,0.815,0.185,2969.5,68
C103618,regular,147886.56,27,0.8981,0.1019,6098.83,15
C103619,at_risk,274179.01,22,0.5925,0.4075,21034.98,134
C103620,regular,72372.93,14,0.9081,0.0919,5692.77,55
C103621,regular,89071.01,13,0.9159,0.0841,7481.14,43
C103622,regular,134096.65,18,0.8911,0.1089,8359.85,45
C103623,high_value,581207.3,34,0.9839,0.0161,17374.89,11
C103624,regular,100874.71,10,0.8671,0.1329,11633.64,76
C103625,regular,207789.2,17,0.8669,0.1331,14099.99,5
C103626,high_value,663516.5,60,0.9767,0.0233,11322.9,44
C103627,regular,107024.2,16,0.8574,0.1426,7801.41,69
C103628,regular,220188.8,14,0.9428,0.0572,16681.88,16
C103629,new,2649.84,3,0.7794,0.2206,1133.34,58
C103630,new,11667.82,2,0.6977,0.3023,8361.11,36
C103631,at_risk,9565.48,9,0.6249,0.3751,1700.73,60
C103632,regular,159783.79,28,0.8342,0.1658,6841.02,67
C103633,regular,165976.52,15,0.9412,0.0588,11756.36,90
C103634,regular,192290.75,26,0.8988,0.1012,8228.45,78
C103635,new,2451.09,1,0.8633,0.1367,2839.22,6
C103636,high_value,675121.1,56,0.995,0.005,12116.32,15
C103637,regular,107732.14,26,0.8623,0.1377,4805.4,48
C103638,high_value,1944761.79,59,0.8691,0.1309,37928.12,67
C103639,regular,157274.22,25,0.876,0.124,7181.3,13
C103640,regular,95286.96,13,0.855,0.145,8572.39,54
C103641,new,12577.28,3,0.8622,0.1378,4862.71,81
C103642,high_value,1502911.83,59,0.9595,0.0405,26547.3,65
C103643,new,17892.74,4,0.822,0.178,5441.8,54
C103644,new,4780.57,4,0.7672,0.2328,1557.85,32
C103645,high_value,569803.62,23,0.9519,0.0481,26025.51,31
C103646,regular,174053.93,30,0.9085,0.0915,6385.9,121
C103647,regular,93948.2,12,0.9598,0.0402,8156.97,1
C103648,regular,135340.11,14,0.924,0.076,10462.02,23
C103649,high_value,836253.03,63,0.9124,0.0876,14547.97,15
C103650,regular,195547.12,31,0.983,0.017,6416.98,9
C103651,regular,17319.24,15,0.8968,0.1032,1287.45,51
C103652,regular,378362.72,26,0.8895,0.1105,16360.19,47
C103653,regular,30234.87,7,0.7827,0.2173,5518.61,34
C103654,regular,89216.94,23,0.9385,0.0615,4132.98,47
C103655,new,1506.72,1,0.7845,0.2155,1920.5,60
C103656,new,30021.31,4,0.7845,0.2155,9567.06,29
C103657,regular,96843.58,31,0.8919,0.1081,3502.73,49
C103658,high_value,1191774.6,61,0.9341,0.0659,20915.29,27
C103659,new,16134.66,5,0.7634,0.2366,4227.23,50
C103660,regular,130737.04,26,0.9308,0.0692,5401.93,82
C103661,at_risk,240258.82,23,0.6488,0.3512,16101.53,64
C103662,high_value,981165.9,28,0.9496,0.0504,36901.33,101
C103663,regular,99971.03,22,0.9527,0.0473,4769.74,23
C103664,regular,117850.95,30,0.9064,0.0936,4333.81,19
C103665,regular,55485.9,14,0.8873,0.1127,4466.62,46
C103666,regular,127894.12,16,0.9189,0.0811,8698.59,23
C103667,new,3450.07,2,0.7188,0.2812,2399.79,52
C103668,regular,146214.58,8,0.9205,0.0795,19855.92,39
C103669,regular,223090.14,26,0.8406,0.1594,10207.44,15
C103670,regular,270658.66,26,0.8638,0.1362,12052.01,47
C103671,regular,116814.4,27,0.8192,0.1808,5281.59,16
C103672,regular,167703.4,27,0.9021,0.0979,6885.16,86
C103673,regular,72665.7,9,0.9824,0.0176,8218.33,29
C103674,high_value,1892647.67,68,0.9547,0.0453,29152.75,18
C103675,high_value,2005739.69,43,0.989,0.011,47165.76,40
C103676,regular,112494.98,25,0.995,0.005,4522.41,44
C103677,regular,133663.88,28,0.9282,0.0718,5143.07,22
C103678,regular,100164.68,11,0.8756,0.1244,10400.0,21
C103679,new,2423.71,1,0.7518,0.2482,3224.05,7
C103680,high_value,1567038.4,32,0.96,0.04,51008.79,62
C103681,new,26644.88,5,0.7515,0.2485,7090.93,84
C103682,regular,199059.91,19,0.8849,0.1151,11839.76,68
C103683,regular,205999.7,32,0.9543,0.0457,6745.51,18
C103684,new,15922.5,3,0.8262,0.1738,6424.17,46
C103685,new,3810.68,4,0.7059,0.2941,1349.6,41
C103686,regular,52943.57,18,0.8732,0.1268,3368.49,9
C103687,at_risk,35678.61,13,0.5991,0.4009,4580.9,22
C103688,regular,139762.94,27,0.937,0.063,5524.69,44
C103689,regular,59398.42,21,0.9614,0.0386,2941.94,4
C103690,new,18257.9,2,0.9016,0.0984,10125.4,13
C103691,regular,150570.52,25,0.889,0.111,6774.49,57
C103692,new,9985.84,2,0.7613,0.2387,6558.48,17
C103693,regular,168124.81,24,0.9365,0.0635,7480.31,9
C103694,high_value,655232.36,27,0.9293,0.0707,26114.13,66
C103695,regular,121469.06,24,0.9037,0.0963,5600.81,17
C103696,regular,185285.85,28,0.8913,0.1087,7424.19,57
C103697,new,4196.92,2,0.662,0.338,3169.75,99
C103698,new,2534.29,2,0.7855,0.2145,1613.08,13
C103699,regular,235913.29,32,0.9018,0.0982,8175.14,30
C103700,high_value,377207.64,35,0.995,0.005,10831.52,41
C103701,regular,95401.51,14,0.9102,0.0898,7486.31,65
C103702,regular,91682.3,32,0.8535,0.1465,3356.71,22
C103703,regular,121924.83,24,0.8984,0.1016,5654.81,1
C103704,new,14288.56,3,0.6859,0.3141,6943.93,13
C103705,new,3461.0,1,0.7255,0.2745,4770.45,25
C103706,regular,175799.08,23,0.9386,0.0614,8143.47,57
C103707,regular,208831.28,15,0.8989,0.1011,15488.44,30
C103708,regular,95862.29,18,0.9515,0.0485,5597.07,55
C103709,high_value,293156.02,17,0.8715,0.1285,19787.35,25
C103710,high_value,1403128.33,52,0.9491,0.0509,28430.66,38
C103711,high_value,973655.56,53,0.9386,0.0614,19572.58,60
C103712,at_risk,330113.31,33,0.663,0.337,15087.83,71
C103713,high_value,848276.31,51,0.9903,0.0097,16796.22,114
C103714,high_value,1387228.19,45,0.9889,0.0111,31173.27,42
C103715,high_value,3863049.09,34,0.995,0.005,114190.04,5
C103716,high_value,1168470.99,54,0.9434,0.0566,22935.68,48
C103717,high_value,1847846.17,62,0.995,0.005,29953.74,5
C103718,at_risk,63806.68,26,0.573,0.427,4282.82,52
C103719,regular,181921.62,24,0.8614,0.1386,8800.11,37
C103720,regular,159112.49,16,0.9439,0.0561,10535.87,69
C103721,regular,68791.45,14,0.8423,0.1577,5833.73,25
C103722,high_value,273059.28,19,0.9858,0.0142,14578.93,39
C103723,regular,324215.71,29,0.9146,0.0854,12224.31,48
C103724,high_value,2129354.92,36,0.995,0.005,59445.98,2
C103725,high_value,3206067.03,69,0.9573,0.0427,48536.01,47
C103726,at_risk,76213.41,16,0.6225,0.3775,7651.68,3
C103727,regular,211437.71,18,0.9329,0.0671,12591.2,18
C103728,regular,293371.48,24,0.8802,0.1198,13887.84,43
C103729,high_value,2689202.09,62,0.9282,0.0718,46728.36,4
C103730,at_risk,78789.67,26,0.6413,0.3587,4724.99,53
C103731,at_risk,120597.65,28,0.6187,0.3813,6961.67,50
C103732,regular,44747.75,6,0.8917,0.1083,8364.03,67
C103733,regular,172587.85,8,0.9063,0.0937,23804.57,7
C103734,new,5778.68,5,0.8518,0.1482,1356.89,112
C103735,at_risk,441588.3,28,0.6001,0.3999,26282.21,11
C103736,regular,123552.33,30,0.8888,0.1112,4633.89,38
C103737,high_value,3862030.5,69,0.8832,0.1168,63375.99,26
C103738,high_value,568059.52,25,0.9581,0.0419,23716.23,31
C103739,regular,196426.06,10,0.9396,0.0604,20906.18,101
C103740,regular,272563.18,29,0.9476,0.0524,9918.15,12
C103741,new,7087.18,3,0.7849,0.2151,3009.92,91
C103742,high_value,1011039.71,40,0.995,0.005,25403.01,59
C103743,regular,409919.89,32,0.9429,0.0571,13585.67,34
C103744,new,110828.44,5,0.8301,0.1699,26702.99,33
C103745,regular,98833.49,19,0.9543,0.0457,5450.9,50
C103746,regular,314413.75,31,0.9806,0.0194,10342.52,24
C103747,high_value,1609799.41,22,0.9524,0.0476,76832.72,28
C103748,regular,218071.49,18,0.8503,0.1497,14248.31,38
C103749,regular,110857.54,33,0.9399,0.0601,3574.25,85
C103750,new,8651.11,3,0.8151,0.1849,3537.74,31
C103751,regular,69919.14,12,0.9806,0.0194,5941.57,6
C103752,regular,34869.36,18,0.9677,0.0323,2001.93,40
C103753,high_value,2621022.22,62,0.995,0.005,42486.99,32
C103754,regular,93954.76,17,0.9379,0.0621,5892.73,20
C103755,regular,106926.62,28,0.9203,0.0797,4149.54,44
C103756,regular,34215.65,7,0.8477,0.1523,5766.3,21
C103757,regular,899476.9,30,0.9239,0.0761,32453.43,30
C103758,at_risk,75454.68,17,0.5951,0.4049,7457.96,38
C103759,new,3411.99,2,0.7895,0.2105,2160.81,41
C103760,at_risk,471116.03,24,0.6225,0.3775,31536.25,47
C103761,regular,93419.72,6,0.9312,0.0688,16719.81,51
C103762,new,4228.13,3,0.7756,0.2244,1817.1,38
C103763,regular,42057.84,15,0.9521,0.0479,2944.99,8
C103764,new,7280.89,1,0.6575,0.3425,11074.3,42
C103765,high_value,368658.24,43,0.9685,0.0315,8851.84,66
C103766,regular,195665.13,23,0.9641,0.0359,8823.85,6
C103767,regular,100276.8,10,0.9942,0.0058,10086.67,8
C103768,regular,101792.52,20,0.9429,0.0571,5397.62,18
C103769,regular,240314.89,34,0.9858,0.0142,7169.75,63
C103770,at_risk,23443.05,6,0.6276,0.3724,6225.56,17
C103771,at_risk,248563.79,19,0.6201,0.3799,21096.11,63
C103772,regular,204879.21,29,0.9338,0.0662,7565.45,41
C103773,high_value,1035439.95,28,0.9599,0.0401,38526.6,21
C103774,high_value,382802.07,19,0.9248,0.0752,21785.91,175
C103775,regular,16490.85,6,0.8868,0.1132,3099.27,11
C103776,regular,72907.23,23,0.86,0.14,3686.11,35
C103777,new,24405.56,5,0.8038,0.1962,6072.72,15
C103778,high_value,2597323.9,55,0.9605,0.0395,49165.49,44
C103779,at_risk,30222.28,18,0.6038,0.3962,2780.81,16
C103780,new,26369.07,4,0.7545,0.2455,8737.28,24
C103781,high_value,2177246.34,59,0.9827,0.0173,37551.08,19
C103782,at_risk,100059.83,23,0.6551,0.3449,6640.66,28
C103783,regular,141206.16,23,0.8591,0.1409,7146.09,65
C103784,regular,40947.0,7,0.8521,0.1479,6865.26,9
C103785,at_risk,142238.46,38,0.663,0.337,5646.13,17
C103786,at_risk,460979.36,38,0.5581,0.4419,21735.57,25
C103787,new,3309.24,1,0.8046,0.1954,4112.72,29
C103788,regular,103830.22,24,0.9828,0.0172,4402.15,81
C103789,regular,86672.34,21,0.9829,0.0171,4199.21,18
C103790,regular,145886.22,25,0.9432,0.0568,6186.83,63
C103791,regular,139544.36,14,0.9419,0.0581,10582.33,88
C103792,new,20908.82,3,0.8813,0.1187,7908.0,30
C103793,new,4083.09,3,0.675,0.325,2016.48,14
C103794,regular,72034.44,13,0.8891,0.1109,6232.23,74
C103795,regular,406235.21,27,0.9482,0.0518,15867.99,60
C103796,regular,103137.91,26,0.8948,0.1052,4433.11,13
C103797,high_value,721997.04,63,0.995,0.005,11517.86,97
C103798,regular,65650.09,10,0.9082,0.0918,7228.36,19
C103799,regular,58793.38,12,0.9159,0.0841,5349.16,30
C103800,new,5972.46,2,0.7676,0.2324,3890.15,53
C103801,regular,183128.14,23,0.8865,0.1135,8981.62,89
C103802,regular,112324.04,30,0.8854,0.1146,4228.84,42
C103803,new,3341.47,1,0.7922,0.2078,4217.94,27
C103804,new,25622.5,4,0.7451,0.2549,8596.49,24
C103805,new,7086.78,2,0.8229,0.1771,4306.01,27
C103806,regular,193881.5,11,0.9394,0.0606,18762.7,133
C103807,regular,29532.8,12,0.9595,0.0405,2565.02,46
C103808,at_risk,107861.66,21,0.5692,0.4308,9023.69,38
C103809,high_value,2089592.51,68,0.8835,0.1165,34780.4,60
C103810,regular,440581.06,29,0.9098,0.0902,16698.46,29
C103811,new,6366.0,3,0.9104,0.0896,2330.73,86
C103812,regular,171711.25,26,0.967,0.033,6829.8,49
C103813,new,5510.12,2,0.755,0.245,3648.85,27
C103814,regular,261866.8,32,0.9291,0.0709,8807.78,23
C103815,regular,357463.1,28,0.9427,0.0573,13541.93,7
C103816,regular,291677.01,33,0.8484,0.1516,10417.8,65
C103817,regular,46497.83,11,0.9716,0.0284,4350.49,9
C103818,regular,106078.19,13,0.9025,0.0975,9041.74,83
C103819,high_value,1899789.48,59,0.9559,0.0441,33684.66,17
C103820,high_value,2042310.51,58,0.9611,0.0389,36638.58,19
C103821,regular,209466.39,12,0.9615,0.0385,18154.4,112
C103822,regular,24467.16,7,0.876,0.124,3990.0,62
C103823,new,3311.02,4,0.7032,0.2968,1177.15,37
C103824,high_value,2367237.13,59,0.9745,0.0255,41171.17,105
C103825,regular,477370.39,28,0.818,0.182,20841.33,32
C103826,regular,180098.15,25,0.8965,0.1035,8036.06,24
C103827,regular,39475.95,8,0.9634,0.0366,5121.91,40
C103828,at_risk,35915.19,27,0.6461,0.3539,2058.93,68
C103829,regular,41860.31,11,0.9569,0.0431,3976.86,11
C103830,regular,59310.98,11,0.9379,0.0621,5748.82,18
C103831,regular,37509.71,17,0.995,0.005,2217.54,14
C103832,regular,86836.39,19,0.8835,0.1165,5172.82,12
C103833,regular,73071.28,14,0.9279,0.0721,5624.84,30
C103834,regular,102554.71,32,0.8903,0.1097,3599.79,12
C103835,regular,112161.76,12,0.9531,0.0469,9807.2,6
C103836,regular,115026.55,22,0.9072,0.0928,5763.13,18
